"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu4404",507,1,0,0,2.87e-131,0,64,-0.577350269,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu441",844,2,0,0,6.63e-72,1,56,-0.5,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured bacterium PHOS-HE51",NA
"Zotu4414",599,1,0,0,4.38e-208,0,225,0,0,"Acidobacteria","Subgroup 25","Ambiguous_taxa",NA,NA,NA
"Zotu4431",880,1,0,0,3.83e-122,0,32,-0.75,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter",NA
"Zotu4460",722,1,0,0,2.66e-39,0,19,-0.845781612,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured soil bacterium"
"Zotu4473",653,1,0,0,4.38e-208,0,197,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu448",847,1,0,0,4.38e-208,0,154,0,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales",NA,NA,NA
"Zotu4485",197,1,0,0,5.65e-106,0,25,-0.603022689,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu4491",162,1,0,0,4.38e-208,0,210,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu4505",201,4,9,9,1.87e-105,0,25,2.110579412,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu4513",199,2,1,1,2.56e-159,0,94,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu453",759,2,10,10,4.67e-84,0,12,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu455",915,2,0,0,7.58e-52,1,49,-0.603022689,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
"Zotu456",356,2,0,0,2.76e-18,1,0,-0.473522547,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu457",823,2,114,216,1.39e-13,0,2,-0.501550391,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu458",752,1,0,0,4.38e-208,0,246,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20",NA,NA
"Zotu459",685,1,0,0,4.38e-208,0,276,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu4597",550,2,12,12,7.39e-100,0,10,0.242535625,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Verrucomicrobia bacterium WY51"
"Zotu460",922,1,0,0,4.38e-208,0,206,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
"Zotu462",526,2,0,0,4.81e-77,1,17,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"Zotu4624",452,1,0,0,2.94e-48,0,3,-1.352246808,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"Zotu463",660,1,0,0,1.01e-140,0,39,-1,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu464",919,1,0,0,4.38e-208,0,133,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu465",212,2,3,3,5.42e-122,0,31,0.5,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA
"Zotu466",943,1,0,0,4.38e-208,0,248,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu4689",739,1,0,0,4.38e-208,0,165,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"Zotu470",126,1,0,0,4.38e-208,0,183,0,0,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA
"Zotu4711",25,1,0,0,4.38e-208,0,192,0,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","uncultured Caulobacterales bacterium"
"Zotu472",104,2,4,9,3.25e-39,0,19,-0.298511157,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","uncultured Armatimonadetes bacterium",NA
"Zotu4746",594,2,0,0,7.49e-111,1,81,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu475",918,1,0,0,4.38e-208,0,135,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
"Zotu477",37,1,0,0,4.38e-208,0,228,0,0,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"Zotu479",946,2,4,4,5.75e-131,0,27,0.816496581,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu48",781,4,5.333333333,16,8.64e-18,0.666666667,7,0.806068355,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis"
"Zotu4807",630,4,17.53333333,63,6.15e-23,0.166666667,26,0.810998225,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu483",755,2,80,343,1.23e-18,0,0,-0.473522547,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu4868",670,1,0,0,1.01e-140,0,46,-1,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu487",900,2,0,0,7.49e-111,1,70,0,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
"Zotu490",301,5,187.35,376,5.16e-13,0,2,1.671834638,0,"Patescibacteria","Parcubacteria",NA,NA,NA,NA
"Zotu492",372,1,0,0,1.28e-159,0,102,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14",NA
"Zotu493",757,4,7,9,4.98e-67,0.166666667,52,1.507556723,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu495",964,1,0,0,4.38e-208,0,148,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu5",223,3,158,2052,4.31e-17,0.333333333,0,0.199377915,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu501",553,4,13,13,2.26e-101,0,21,2.218800785,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"Zotu5012",972,6,20,47,7.07e-10,0.4,14,1.647508942,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu502",895,2,1,1,2.56e-159,0,120,0,0,"Acidobacteria","Subgroup 5","uncultured bacterium 17F9",NA,NA,NA
"Zotu503",138,1,0,0,1.28e-159,0,119,0,0,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"Zotu504",589,1,0,0,2.87e-131,0,64,-0.577350269,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu506",368,1,0,0,4.38e-208,0,168,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured Caldilineales bacterium",NA
"Zotu509",583,3,1,2,8.76e-72,0.666666667,60,0.75,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu510",959,2,0,0,7.49e-111,1,80,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu5104",343,1,0,0,4.38e-208,0,199,0,0,"Chloroflexi",NA,NA,NA,NA,NA
"Zotu5105",152,1,0,0,4.38e-208,0,223,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Firmicutes bacterium",NA
"Zotu512",970,2,20,28,8.29e-52,0,6,-0.39223227,0,"Acidobacteria","Blastocatellia (Subgroup 4)",NA,NA,NA,NA
"Zotu5129",245,1,0,0,4.38e-208,0,244,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu514",890,2,0,0,7.49e-111,1,83,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured organism"
"Zotu5152",196,3,3,4,7.74e-72,0.333333333,57,0.75,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu517",624,1,0,0,4.38e-208,0,214,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu5180",214,1,0,0,3.83e-122,0,31,-0.75,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"Zotu5192",523,2,1,1,2.56e-159,0,123,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu52",622,2,0,0,7.49e-111,1,71,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","planctomycete WWH14",NA
"Zotu520",575,2,0,0,7.49e-111,1,81,0,0,"Acidobacteria","Subgroup 6","uncultured bacterium 259",NA,NA,NA
"Zotu5217",10,2,0,0,7.49e-111,1,77,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu522",374,1,0,0,4.38e-208,0,248,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14",NA
"Zotu5220",470,1,0,0,4.38e-208,0,172,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"Zotu523",97,1,0,0,4.38e-208,0,157,0,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Armatimonadetes bacterium 55-13",NA
"Zotu5244",377,1,0,0,4.38e-208,0,195,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured soil bacterium",NA,NA
"Zotu525",131,1,0,0,1.01e-140,0,38,-1,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea",NA
"Zotu5262",326,1,0,0,1.28e-159,0,113,0,0,NA,NA,NA,NA,NA,NA
"Zotu529",340,1,0,0,4.38e-208,0,188,0,0,"Chloroflexi",NA,NA,NA,NA,NA
"Zotu5294",195,4,62,62,4.64e-47,0.166666667,3,1.690308509,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu53",230,1,0,0,4.38e-208,0,130,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu5317",816,2,6,6,6.81e-118,0,22,0.447213595,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","Chitinophaga sp. BN130233"
"Zotu5327",246,1,0,0,2.87e-131,0,64,-0.577350269,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu534",403,2,3,3,5.75e-131,0,28,0.816496581,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","uncultured bacterium",NA
"Zotu535",720,1,0,0,4.38e-208,0,176,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage",NA
"Zotu5372",586,3,0,0,5.65e-54,1,44,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu539",283,1,0,0,9.32e-18,0,0,-1.146423008,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu54",941,2,2,2,1.63e-140,0,42,1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu540",55,1,0,0,4.38e-208,0,167,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu542",381,1,0,0,1.28e-159,0,114,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu5424",286,1,0,0,1.28e-159,0,118,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"Zotu5438",235,1,0,0,2.87e-131,0,63,-0.577350269,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu547",14,4,57.5,103,7.64e-14,0,2,0.947372961,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"Zotu549",952,1,0,0,4.38e-208,0,207,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu55",90,2,1,1,2.56e-159,0,92,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu550",883,2,7,7,3.24e-100,0,10,0.242535625,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","GOUTB8","Ambiguous_taxa"
"Zotu553",431,1,0,0,6.35e-102,0,50,-1.58113883,0,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae",NA,NA
"Zotu554",979,1,0,0,4.38e-208,0,203,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu555",882,3,3,4,7.74e-72,0.333333333,54,0.75,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter","uncultured Holophaga sp."
"Zotu556",105,4,104.5,203,4.35e-14,0,2,0.947372961,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","uncultured Armatimonadetes bacterium",NA
"Zotu558",614,1,0,0,4.38e-208,0,273,0,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",NA
"Zotu5582",694,3,1.5,3,6.55e-58,0.666666667,5,0.565685425,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetaceae bacterium",NA
"Zotu559",680,2,0,0,7.49e-111,1,75,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu56",951,1,0,0,4.38e-208,0,278,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
"Zotu561",864,1,0,0,2.85e-20,0,0,-1.146423008,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"Zotu5671",203,1,0,0,4.38e-208,0,151,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu572",940,1,0,0,1.28e-159,0,105,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","OLB17","uncultured Acidobacteria bacterium"
"Zotu578",511,5,13,13,7.44e-77,0.1,17,2.291287847,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
"Zotu5804",178,1,0,0,4.38e-208,0,201,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu582",127,3,13.5,42,2.25e-58,0.666666667,4,0.583459966,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","Luedemannella sp. 119-1-07"
"Zotu585",666,1,0,0,4.38e-208,0,247,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu5875",185,2,0,0,7.49e-111,1,79,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu59",47,3,0.5,1,4.29e-76,0.666666667,53,1,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"Zotu5904",521,1,0,0,1.28e-159,0,109,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
"Zotu5906",177,2,1,1,2.56e-159,0,109,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu592",353,1,0,0,2.6e-118,0,22,-0.894427191,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu593",988,3,13,17,5.06e-92,0,11,1.414213562,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
"Zotu594",311,1,0,0,4.38e-208,0,216,0,0,NA,NA,NA,NA,NA,NA
"Zotu5940",260,1,0,0,4.38e-208,0,270,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu5951",299,3,4,14,3.95e-10,0.333333333,14,-0.043355498,0,"Patescibacteria","Kazania","uncultured bacterium",NA,NA,NA
"Zotu5976",462,1,0,0,4.38e-208,0,223,0,0,"Proteobacteria","Deltaproteobacteria","RCP2-54","uncultured prokaryote",NA,NA
"Zotu5977",443,1,0,0,1.04e-23,0,26,-1.448211116,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"Zotu5989",712,2,80,358,9.42e-19,0,0,-0.473522547,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured sludge bacterium S4"
"Zotu599",383,3,4,4,4.34e-89,0.333333333,20,1.224744871,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu60",73,5,2.5,5,2.71e-27,0.5,48,1.33630621,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
"Zotu601",455,1,0,0,1.28e-159,0,116,0,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"Zotu6033",271,3,25,327,2.71e-20,0.666666667,1,0.252982213,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu607",748,1,0,0,4.38e-208,0,161,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","uncultured proteobacterium"
"Zotu6076",413,3,5,5,9.25e-122,0,30,1.75,0,"Chloroflexi","P2-11E","uncultured Chloroflexi bacterium",NA,NA,NA
"Zotu61",793,1,0,0,1.28e-159,0,95,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu610",958,2,22,60,1.25e-14,0,2,-0.501550391,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu611",808,1,0,0,1.03e-70,0,13,-1.45999279,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter sp. LCS15"
"Zotu6119",62,1,0,0,1.28e-159,0,95,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu6125",207,2,6,6,2.15e-125,0,24,0.707106781,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu613",652,1,0,0,4.38e-208,0,198,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu616",549,2,1,1,2.56e-159,0,111,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"Zotu62",18,1,0,0,4.38e-208,0,239,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"Zotu621",32,1,0,0,4.38e-208,0,279,0,0,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"Zotu624",530,1,0,0,1.28e-159,0,115,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu6253",183,3,484.552381,2575,1.51e-17,0,0,0.199377915,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Gorillibacterium massiliense"
"Zotu627",822,2,0,0,3.78e-89,1,20,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu6277",241,2,234,1068,1.25e-17,0,0,-0.473522547,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu628",444,2,2,2,1.63e-140,0,39,1,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"Zotu629",39,3,0,0,2.42e-18,1,1,0.252982213,0,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","uncultured",NA
"Zotu63",921,4,5.333333333,16,8.64e-18,0.666666667,7,0.806068355,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
"Zotu630",829,1,0,0,4.38e-208,0,146,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu633",606,1,0,0,4.38e-208,0,263,0,0,"Latescibacteria","uncultured soil bacterium",NA,NA,NA,NA
"Zotu637",631,3,9,11,2.76e-70,0,13,0.811107106,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu6379",3,1,0,0,4.38e-208,0,160,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu638",608,2,0,0,1.49e-96,1,23,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3 termite group","metagenome",NA
"Zotu6380",642,2,0,0,7.58e-52,1,49,-0.603022689,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu639",879,1,0,0,4.38e-208,0,142,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)",NA,NA
"Zotu641",371,2,0,0,7.49e-111,1,83,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14",NA
"Zotu646",944,1,0,0,1.28e-159,0,111,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu6592",874,2,0,0,2.76e-18,1,0,-0.473522547,0,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"Zotu660",1,1,0,0,4.38e-208,0,280,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",NA
"Zotu665",851,1,0,0,4.38e-208,0,182,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rudaea",NA
"Zotu6660",447,1,0,0,1.45e-47,0,3,-1.352246808,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured proteobacterium"
"Zotu6680",159,1,0,0,4.38e-208,0,210,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu670",658,1,0,0,1.28e-159,0,118,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu675",54,1,0,0,4.91e-19,0,7,-1.15872326,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu68",826,4,21,21,1.78e-99,0,10,2.42535625,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu6804",770,1,0,0,4.38e-208,0,179,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Cupriavidus",NA
"Zotu682",134,1,0,0,1.28e-159,0,120,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Catellatospora",NA
"Zotu683",485,2,0,0,7.49e-111,1,70,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu690",554,3,0,0,2.07e-27,1,48,-0.267261242,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
"Zotu692",902,1,0,0,4.38e-208,0,267,0,0,"Acidobacteria","Acidobacteriia","Subgroup 2",NA,NA,NA
"Zotu693",677,1,0,0,4.38e-208,0,208,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
"Zotu695",709,1,0,0,1.28e-159,0,105,0,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata-like str. CJuql4"
"Zotu698",514,1,0,0,2.93e-72,0,56,-1.75,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae",NA,NA
"Zotu699",788,1,0,0,1.01e-140,0,41,-1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"Zotu70",917,2,10,12,2.96e-92,0,11,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
"Zotu700",996,1,0,0,4.38e-208,0,125,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia","uncultured proteobacterium"
"Zotu703",675,2,2,2,1.63e-140,0,46,1,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu704",787,3,20,26,3.51e-52,0,6,0.588348405,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"Zotu705",103,1,0,0,1.28e-159,0,124,0,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA
"Zotu710",296,2,0,0,7.49e-111,1,84,0,0,"Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces",NA
"Zotu715",724,2,1,1,2.56e-159,0,97,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"Zotu717",904,1,0,0,4.38e-208,0,234,0,0,"Acidobacteria","Acidobacteriia","Subgroup 2","uncultured Acidobacteriaceae bacterium",NA,NA
"Zotu721",483,1,0,0,4.38e-208,0,249,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu723",256,2,1,1,2.56e-159,0,118,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu7255",232,2,6,6,2.15e-125,0,24,0.707106781,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu727",590,1,0,0,4.38e-208,0,230,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
"Zotu7364",289,1,0,0,1.28e-159,0,123,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
