"","com_id","Zotu","cor","p","Phylum","Class","Order","Family","Genus","Species","com_name"
"552","Com_4838_pos","Zotu314",0.896127224,0.00258811,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","N1-(4-methylidene-3-thia-1-azaspiro[4.5]dec-2-yliden)-2-chloroaniline"
"553","Com_485_neg","Zotu32",-0.898219696,0.002438797,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","2'-Deoxyinosine"
"554","Com_485_neg","Zotu23",-0.874267171,0.004512386,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","2'-Deoxyinosine"
"555","Com_4852_pos","Zotu51",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Cannabidiolic acid"
"556","Com_4866_pos","Zotu73",0.867532847,0.005249136,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","NA","NA","2-(benzylthio)-1-phenethyl-5-(trifluoromethyl)-1H-benzo[d]imidazole"
"557","Com_4871_pos","Zotu48",0.896127224,0.00258811,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Celestolide"
"558","Com_4871_pos","Zotu100",0.838338383,0.009323116,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Celestolide"
"559","Com_4872_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Perillartine"
"560","Com_494_pos","Zotu68",0.855605819,0.00673489,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Cortisol"
"561","Com_4957_pos","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2-Thio-acetyl MAGE"
"562","Com_4966_neg","Zotu314",0.969781517,6.74e-05,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","PA (2:0/16:4)"
"563","Com_4968_pos","Zotu33",-0.857142857,0.006530017,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","NA","Isovanillic acid"
"564","Com_4969_pos","Zotu73",0.85548378,0.00675133,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","NA","NA","Proline-hydroxyproline"
"565","Com_4980_pos","Zotu10",-0.910195959,0.001690861,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","N-Methylglutamic acid"
"566","Com_4980_pos","Zotu169",-0.945230086,0.000394052,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","NA","N-Methylglutamic acid"
"567","Com_506_pos","Zotu30",-0.880952381,0.00385032,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Maltotetraose"
"568","Com_5086_neg","Zotu314",0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","N-Acetylvaline"
"569","Com_5086_neg","Zotu343",0.850314646,0.007471415,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","N-Acetylvaline"
"570","Com_5100_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Lithocholic acid"
"571","Com_5116_pos","Zotu100",0.898219696,0.002438797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","5-Hydroxy-L-lysine"
"572","Com_5116_pos","Zotu59",0.952380952,0.0002604,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","5-Hydroxy-L-lysine"
"573","Com_5134_pos","Zotu314",-0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Irganox 259"
"574","Com_5141_neg","Zotu32",-0.910195959,0.001690861,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(R)-3-Hydroxy myristic acid"
"575","Com_5160_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","1,5-Anhydro-D-glucitol"
"576","Com_5167_pos","Zotu31",0.886243434,0.003373343,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","(+/-)5(6)-EET Ethanolamide"
"577","Com_5172_pos","Zotu36",-0.843434712,0.008503234,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164","4-(2,4-difluorophenoxy)-N'-hydroxy-3-nitrobenzenecarboximidamide"
"578","Com_52_neg","Zotu14",-0.860748345,0.006065193,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","2-C-methyl D-erythritol 4-phosphate"
"579","Com_5203_neg","Zotu314",0.896127224,0.00258811,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Ferulic acid"
"580","Com_522_neg","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","N-(4-chlorophenyl)-N'-cyclohexylthiourea"
"581","Com_526_pos","Zotu23",-0.898219696,0.002438797,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Xanthurenic acid"
"582","Com_5264_pos","Zotu30",-0.976190476,3.31e-05,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Bicyclo Prostaglandin E2"
"583","Com_5274_neg","Zotu57",0.904761905,0.002008276,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","(-)-Epicatechin gallate"
"584","Com_5274_neg","Zotu44",0.880952381,0.00385032,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","NA","(-)-Epicatechin gallate"
"585","Com_53_pos","Zotu165",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Inositol"
"586","Com_53_pos","Zotu32",-0.850314646,0.007471415,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Inositol"
"587","Com_532_neg","Zotu23",-0.886243434,0.003373343,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Uridine"
"588","Com_5355_pos","Zotu32",-0.850314646,0.007471415,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Allantoin"
"589","Com_5355_pos","Zotu23",-0.922172222,0.001110817,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Allantoin"
"590","Com_5355_pos","Zotu167",-0.85548378,0.00675133,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529","NA","Allantoin"
"591","Com_5368_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Isoquinoline"
"592","Com_54_neg","Zotu314",0.834748647,0.009929687,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Stachyose"
"593","Com_542_neg","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2-{2-oxo-2-[(2-oxo-3-azepanyl)amino]ethoxy}acetic acid"
"594","Com_5441_pos","Zotu63",-0.904761905,0.002008276,"Acidobacteria","Acidobacteriia","Acidobacteriales","NA","NA","NA","Tolterodine"
"595","Com_5448_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","LDGTS 20:3"
"596","Com_5487_pos","Zotu73",0.903680049,0.002075752,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","NA","NA","Cocaethylene"
"597","Com_554_pos","Zotu31",0.946124747,0.000375312,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","Deoxynivalenol"
"598","Com_5544_pos","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","N'-(4-methoxy-1,3-benzothiazol-2-yl)-N,N-dimethyliminoformamide"
"599","Com_5601_pos","Zotu30",-0.880952381,0.00385032,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Cmp_257"
"600","Com_5612_pos","Zotu68",0.906686764,0.001891774,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Stiripentol"
"601","Com_562_pos","Zotu59",-0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","Adenine"
"602","Com_5660_pos","Zotu339",0.85548378,0.00675133,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Pyrrole-2-carboxylic acid"
"603","Com_5704_pos","Zotu165",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Indole"
"604","Com_5704_pos","Zotu51",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Indole"
"605","Com_5704_pos","Zotu32",-0.994029797,5.3e-07,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Indole"
"606","Com_5718_pos","Zotu314",-0.847024363,0.007954271,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Glycolithocholic acid"
"607","Com_5728_neg","Zotu100",0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","PG (3:0/7:0)"
"608","Com_5728_neg","Zotu59",0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","PG (3:0/7:0)"
"609","Com_5737_pos","Zotu59",0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","7-Ketocholesterol"
"610","Com_5737_pos","Zotu100",0.862290909,0.005872991,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","7-Ketocholesterol"
"611","Com_5754_neg","Zotu100",0.874267171,0.004512386,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Adrenic acid"
"612","Com_577_neg","Zotu314",0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","PG (2:0/5:0)"
"613","Com_5785_pos","Zotu23",-0.838338383,0.009323116,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","LPE 16:1"
"614","Com_579_pos","Zotu100",0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Tetranor-12(S)-HETE"
"615","Com_5796_pos","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","S-(5-Adenosy)-L-Homocysteine"
"616","Com_5817_pos","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","8-{[4-(1H-pyrrol-1-yl)piperidino]sulfonyl}quinoline"
"617","Com_5838_pos","Zotu51",0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","SPK"
"618","Com_5867_pos","Zotu23",-0.946124747,0.000375312,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Docosahexaenoic acid"
"619","Com_587_pos","Zotu48",-0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2'-Deoxyadenosine"
"620","Com_5889_pos","Zotu59",-0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrole-3-carboxamide"
"621","Com_5889_pos","Zotu23",-0.850314646,0.007471415,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrole-3-carboxamide"
"622","Com_6_pos","Zotu59",0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","Betaine"
"623","Com_6_pos","Zotu100",0.970077272,6.55e-05,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Betaine"
"624","Com_60_neg","Zotu343",-0.850314646,0.007471415,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","D-Raffinose"
"625","Com_601_neg","Zotu343",0.874267171,0.004512386,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","3-(3,5-dimethyl-1H-pyrrol-2-yl)-2-(2-thienylcarbonyl)acrylonitrile"
"626","Com_601_neg","Zotu314",0.896127224,0.00258811,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","3-(3,5-dimethyl-1H-pyrrol-2-yl)-2-(2-thienylcarbonyl)acrylonitrile"
"627","Com_602_neg","Zotu165",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","3-Hydroxy-3-methylglutaric acid"
"628","Com_604_neg","Zotu30",0.904761905,0.002008276,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","L-Aspartic acid"
"629","Com_605_pos","Zotu100",0.886243434,0.003373343,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","all-cis-4,7,10,13,16-Docosapentaenoic acid"
"630","Com_605_pos","Zotu48",0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","all-cis-4,7,10,13,16-Docosapentaenoic acid"
"631","Com_605_pos","Zotu59",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","NA","all-cis-4,7,10,13,16-Docosapentaenoic acid"
"632","Com_6057_pos","Zotu343",-0.838338383,0.009323116,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","2,3-dihydroxypropyl 12-methyltridecanoate"
"633","Com_6062_neg","Zotu23",0.838338383,0.009323116,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","MGDG (2:0/15:0)"
"634","Com_609_neg","Zotu130",-0.927105069,0.00091618,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","L-Glutamic acid"
"635","Com_6096_pos","Zotu100",0.862290909,0.005872991,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","3,14-dihydro-15-keto-tetranor Prostaglandin E2"
"636","Com_6096_pos","Zotu48",0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","3,14-dihydro-15-keto-tetranor Prostaglandin E2"
"637","Com_6159_pos","Zotu24",0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Ecgonine"
"638","Com_6165_pos","Zotu314",-0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","methyl 2-[(2-acetyl-3-oxo-1-butenyl)amino]acetate"
"639","Com_6190_neg","Zotu68",0.932227236,0.000739205,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Ethyl-??-D-glucuronide"
"640","Com_6192_neg","Zotu343",0.898219696,0.002438797,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","L-(+)-Tartaric acid"
"641","Com_6194_pos","Zotu31",0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","N-cyclooctylurea"
"642","Com_6204_pos","Zotu100",-0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium","Monolaurin"
"643","Com_6252_neg","Zotu23",-0.850314646,0.007471415,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Prostaglandin A1 ethyl ester"
"644","Com_6282_neg","Zotu48",-0.896127224,0.00258811,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","O1-[4-(tert-butyl)benzoyl]-2-(tert-butylsulfonyl)ethanehydroximamide"
"645","Com_6357_pos","Zotu51",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Simvastatin"
"646","Com_6392_neg","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","MGDG (2:0/20:5)"
"647","Com_6395_pos","Zotu339",0.843434712,0.008503234,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","4-heptyl-3-methyl-1H-pyrazol-5-ol"
"648","Com_6407_neg","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Dimetghyl 4-Hydroxyisophthalate"
"649","Com_6408_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Ursodeoxycholic acid"
"650","Com_6455_pos","Zotu23",-0.886243434,0.003373343,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Glycerol 1-hexadecanoate"
"651","Com_6488_neg","Zotu48",-0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Maltotriose"
"652","Com_6555_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","GDP"
"653","Com_6601_pos","Zotu343",-0.838338383,0.009323116,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","16-Glucuronide-estriol"
"654","Com_661_pos","Zotu24",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Uracil"
"655","Com_6613_pos","Zotu187",0.853912564,0.006965288,"Cyanobacteria","Oxyphotobacteria","Nostocales","Coleofasciculaceae","Microcoleus Es-Yyy1400","Microcoleus paludosus Es_Yyy1400","2-[3-(4-pyridyl)-1H-1,2,4-triazol-5-yl]pyridine"
"656","Com_6638_neg","Zotu44",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","NA","Flavin mononucleotide (FMN)"
"657","Com_6645_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","cyclohexyl[4-(2-methoxyphenyl)piperidino]methanone"
"658","Com_665_neg","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Terephthalic acid"
"659","Com_6668_neg","Zotu48",-0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PA (4:0/25:0)"
"660","Com_667_pos","Zotu23",-0.850314646,0.007471415,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","(??)15-HETE"
"661","Com_667_pos","Zotu32",-0.850314646,0.007471415,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(??)15-HETE"
"662","Com_667_pos","Zotu165",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(??)15-HETE"
"663","Com_667_pos","Zotu51",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(??)15-HETE"
"664","Com_6689_pos","Zotu30",-0.857142857,0.006530017,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Quercitrin"
"665","Com_6760_pos","Zotu23",-0.838338383,0.009323116,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Deoxycorticosterone"
"666","Com_6794_pos","Zotu314",0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Testosterone undecanoate"
"667","Com_68_pos","Zotu2",0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","13,14-Dihydro-15-keto Prostaglandin A2"
"668","Com_6871_pos","Zotu48",-0.932954371,0.000716066,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2-[(3S)-1-(4-Chlorobenzyl)-3-pyrrolidinyl]-1-methyl-1H-benzimidazole"
"669","Com_6875_pos","Zotu31",0.886243434,0.003373343,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","4-Methylumbelliferone hydrate"
"670","Com_6911_neg","Zotu114",-0.952380952,0.0002604,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Xanthohumol"
"671","Com_6911_neg","Zotu68",0.855605819,0.00673489,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Xanthohumol"
"672","Com_7_pos","Zotu26",0.915729116,0.001403174,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","Fenpropimorph"
"673","Com_7_pos","Zotu104",-0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Chloroplast","NA","NA","NA","Fenpropimorph"
"674","Com_7006_pos","Zotu51",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","QLH"
"675","Com_7006_pos","Zotu32",-0.838338383,0.009323116,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","QLH"
"676","Com_7023_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PI (2:0/22:5)"
"677","Com_7025_pos","Zotu339",-0.843434712,0.008503234,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","5-fluoro AKB48 N-(4-hydroxypentyl) metabolite"
"678","Com_7038_pos","Zotu23",-0.850314646,0.007471415,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","ethyl 3-oxo-3-(1H-pyrazol-5-ylamino)propanoate"
"679","Com_704_neg","Zotu68",-0.932227236,0.000739205,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Esculin"
"680","Com_710_pos","Zotu23",-0.910195959,0.001690861,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","2'-Deoxyguanosine"
"681","Com_7143_pos","Zotu30",-0.904761905,0.002008276,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Epicatechin"
"682","Com_7169_neg","Zotu12",-0.904761905,0.002008276,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","DGDG (14:0/16:2)"
"683","Com_7170_pos","Zotu10",0.850314646,0.007471415,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","LPC 16:2"
"684","Com_7207_neg","Zotu12",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","Thymidine 5'-monophosphate"
"685","Com_7250_pos","Zotu314",-0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Enrofloxacin"
"686","Com_7271_pos","Zotu314",0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","8,8-dimethyl-2H,8H-pyrano[3,2-g]chromen-2-one"
"687","Com_7275_pos","Zotu130",0.853912564,0.006965288,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Feruloyl Putrescine"
"688","Com_7282_pos","Zotu314",-0.883851509,0.003583935,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","PE (4:0/16:4)"
"689","Com_7300_neg","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Piceatannol"
